speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,G,G,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
50.698727180126,1.12089505521324,14.5,-1.40112537258377,1.30967142345304,1,11.65,7717.84096112472,99.3534177780158,107.682018367785,426.41083099502,141.128880234758,37.0607733705647,97.5248404629608,0,-14.4292283351599,1,63.3905293595941,1.75,1.75,-77.1944058502091,-9.05859836983324,4.17929844890012,12.9403264023992,3.91512393946191,0,3075.11083099502,
51.5768139482724,1.13864698016398,14.75,-1.33749318583094,1.40062047730135,1,11.65,7851.51165472113,97.527890482639,107.53421300506,441.309358041109,146.05983481266,31.651889820877,97.3904111558656,0,-15.6438425027399,1,66.7151424187104,1.75,1.75,-78.1303386451298,-8.51357386998547,3.21513482715979,13.1630197565931,3.79109928805715,0,3090.00935804111,
52.4825844434748,1.15609668151434,15,-1.26494333599715,1.46980142179448,1,11.65,7989.39662773858,95.644809194637,107.309936484285,456.945643679268,151.234964811105,27.0065943841993,97.2447505964038,0,-17.1271596536253,1,70.747707794308,1.75,1.75,-78.9753586593372,-7.98398528901463,3.17818542563868,13.3835495137002,3.66351611806675,0,3105.64564367927,
53.4158027226423,1.17324522725658,15.25,-1.22941884716362,1.54093540040414,1,11.65,8131.45996268268,94.2445573563804,107.619100487926,473.340465365745,156.661146929561,22.0383614001342,97.1034893126093,0,-18.2543193072506,1,73.8039162608411,1.75,1.75,-79.7671044262172,-7.67633245222849,1.87872080900434,13.6020771554502,3.53275226120833,0,3122.04046536575,
54.3556630176068,1.19009417371299,15.5,-1.19902619738405,1.57949787010823,1,11.65,8274.53440824894,92.8781964012226,107.924958488185,490.144021738321,162.222607667529,18.8866877986638,96.9565391638997,0,-19.381478960876,1,76.8622889904268,1.75,1.75,-80.5118994250933,-7.18143621128512,3.07588449493299,13.8186860815568,3.39903738348213,0,3138.84402173832,
55.2988981359747,1.20665178611316,15.75,-1.17279502309264,1.61306081726805,1,11.65,8418.1226014327,91.5069291563177,108.176712381579,507.302579379643,167.901562915248,15.9165163170036,96.8027921540114,0,-20.5086386145013,1,79.9304251299794,1.75,1.75,-81.2420938315992,-6.74181281235647,2.78042833519869,14.0334526444772,3.26257275965603,0,3156.00257937964,
56.2431570159104,1.22292697477582,16,-1.05384670753594,1.64283345337832,1,11.65,8561.86664130933,90.134173575496,108.373348150466,524.77543283962,173.684540419732,13.0418104636572,96.6423007378011,0,-23.6095619180858,1,88.4789713044698,1.75,1.75,-81.876884936581,-6.33680546390157,2.60594646433657,14.2463675560604,3.1234443937203,0,3173.47543283962,
57.2203076979136,1.23892892146145,16.25,-0.946133080421342,1.7290884596251,1,11.65,8710.61778316662,88.7136001707588,108.518482605391,543.168395762049,179.772045878692,7.18386311774451,96.4689646180963,0,-27.2191238361716,1,98.7765066637329,1.75,1.75,-82.4235720813506,-5.14136263751511,7.82320317009804,14.4576403544306,2.98202435756351,0,3191.86839576205,
58.2194797367927,1.25465760304686,16.5,-0.864783949631426,1.79877334503137,1,11.65,8862.72122476731,87.2610123034722,108.605516797434,562.303459156595,186.105163787053,1.94724634623629,96.2837211888554,0,-30.8286857542575,1,109.659265977436,1.75,1.75,-82.9679104802441,-4.45575976856028,4.564665140965,14.6674760532361,2.8386483266953,0,3211.0034591566,
59.2033908729853,1.27011634647894,16.75,-0.545498909179061,1.8022298503784,1,11.65,9012.50150706186,85.8306106075592,108.630581239418,581.469953451599,192.448684357503,0,96.0930049871582,0,-50.538839814061,1,131.380595779309,1.75,1.75,-83.2826490245193,-3.26075294017139,8.09514841779115,14.8757750012274,2.69340041827274,0,3230.1699534516,
60.1529673540976,1.28531817844716,17,-0.412004882063496,1.76873395675513,1,11.65,9157.05504260944,84.4501243430798,108.597710368485,600.27219482755,198.671648406281,0,95.9007376440143,0,-69.0776796281219,1,131.380595779309,1.75,1.75,-83.5068378612718,-2.37460011466761,6.10437656983348,15.0831388220857,2.5471050883864,0,3248.97219482755,
61.0704514055563,1.30028003385659,17.25,-0.33481295541294,1.73636715480864,1,11.65,9296.72316422458,83.1162937816553,108.512712340602,618.723163286165,204.778351915043,0,95.7069298354819,0,-87.6165194421828,1,131.380595779309,1.75,1.75,-83.6803817617462,-2.00748684947928,2.56946816953448,15.2898044331064,2.40008784967453,0,3267.42316328617,
61.9578563011244,1.31501711176065,17.5,-0.284430937514792,1.70505712084676,1,11.65,9431.81235152873,81.8261920429007,108.380722884387,636.834937075465,210.772792412684,0,95.5115920697385,0,-106.155359256244,1,131.380595779309,1.75,1.75,-83.8046270632698,-1.71706934801185,2.06366891958603,15.4959052180861,2.25253020889295,0,3285.53493707547,
62.8169978696609,1.32954311465568,17.75,-0.33018131380229,1.67473886075281,1,11.65,9562.59902720795,80.5771792901641,108.206302391828,654.618792464274,216.658701997632,0,95.3147346817988,0,-94,1,131.380595779309,1.75,1.75,-83.9540716424628,-2.38462754462184,-4.81250977177189,15.7017377317168,2.10448845102712,0,3303.31879246427,
63.6495206271848,1.34387044691481,18,-0.338991190184295,1.64535370451615,1,11.65,9689.33353508343,79.3668647399533,107.993516053828,672.085288591915,222.439575420492,0,95.1163678349969,0,-94,1,131.380595779309,1.75,1.75,-84.1035276515038,-0.812309576465377,11.492212898923,15.9071674361978,1.95592187543313,0,3320.78528859192,
64.4569196156986,1.35801038058802,18.25,-0.347645995475017,1.61684847201059,1,11.65,9812.24346462432,78.1930749128378,107.746000497514,689.244340154169,228.11869414086,0,94.9165015270462,0,-94,1,131.380595779309,1.75,1.75,-84.4193120562084,-0.829005240838435,-0.123647389380558,16.1121929406379,1.80683155258542,0,3337.94434015417,
65.2405587818049,1.37197319490441,18.5,0.396492028823025,1.58917477559527,1,11.65,9931.53644871501,77.0538269147717,107.467019581715,706.105280086633,233.69914707359,0,94.7151455991333,0,84.4358490272528,1,131.380595779309,1.75,1.75,-84.2780401577365,1.0012216844754,13.7265246883213,16.3173138328256,1.6559365670664,0,3354.80528008663,
66.0016865433929,1.385768294407,18.75,0.536447956584637,1.56228843301563,1,11.65,10047.4025333637,76.0966237864724,107.370194880941,722.676913954781,239.183848590235,0,94.5230777782251,0,63.8716980545057,1,131.380595779309,1.75,1.75,-84.1085732954233,3.7563475794049,20.9143913015303,16.5227110718885,1.50561738558836,0,3371.37691395478,
65.4495080347438,1.39970551209385,19,0.777992083362305,-1.77610107045535,1,11.65,9963.34468519004,76.7500582564352,107.386186434989,710.635481566538,235.198504537388,0,0,75.6999257618114,43.3075470817585,1,131.380595779309,1.75,1.75,-83.9290856529893,3.63566095463504,-0.90680034394869,16.7284596266301,1.35597357376109,0,3359.33548156654,
64.5752990462049,1.41386569733184,19.25,1.44212706630951,-2.03328713415045,1,11.65,9830.26430397341,78.020975897054,107.706304166374,691.778351330992,228.957373962976,0,0,88.0504463461047,22.7433961090113,1,86.0701035195141,1.75,1.75,-83.2306719478216,5.78352290153335,15.8842256177909,16.934583805707,1.2070416129223,0,3340.47835133099,
63.558490575751,1.42825127947021,19.5,1.03946002908106,-1.96017625445971,1,11.65,9675.47607753516,79.4992034595392,108.018880392994,670.164262047949,221.80377467308,0.726138085913407,0,85.3763951474114,30.5678819028943,1,108.848214234062,1.75,1.75,-82.7987374539074,5.6403156781906,-1.04247608581783,17.1426260672797,1.06055012861741,0,3318.86426204795,
62.562640242375,1.44286090509197,19.75,1.13452501849532,-1.85950650695579,1,11.65,9523.87829744155,80.9469622594332,108.262722267265,649.328180716131,214.90767210463,0,0,81.3624325044202,27.1357638057886,1,98.5329768211856,1.75,1.75,-82.3171006119488,6.15334534867232,3.67732499469021,17.3517943170685,0.915612060271704,0,3298.02818071613,
61.6032212803253,1.45768622040912,20,1.2592666115582,-1.71180162047638,1,11.65,9377.82644612231,82.341757439532,108.439342048736,629.565556223163,208.366850759439,0,0,75.0691428461157,23.7036457086829,1,88.7418297075134,1.75,1.75,-81.7715433728984,6.70148660060085,3.87183789653046,17.5622063163654,0.772415080776026,0,3278.26555622316,
60.7069718752709,1.47272458054292,20.25,1.42300670934065,-1.61933637931504,1,11.65,9241.39086372322,83.6447172514433,108.552644331452,611.380039430016,202.348003593859,0,0,71.2565451238161,20.3702417933473,1,79.5529378286088,1.75,1.75,-81.1105889138426,7.47892724653262,5.41371488231922,17.774012288093,0.631201360105082,0,3260.08003943002,
59.8469508638107,1.48796821047393,20.5,1.50324322312152,-1.4969895883997,1,11.65,9110.47031090356,84.895008530871,108.614424217229,594.180194825001,196.655383630024,18.3369281644429,0,65.9665054146824,18.7404835866946,1,75.1223253328918,1.75,1.75,-80.3955459702758,8.32111161494823,5.78558658438134,17.9874951615896,0.492400019755427,0,3242.880194825,
59.0410554489726,1.50340009152633,20.75,1.6023810308802,-1.32154647942548,1,11.65,8987.78926960399,86.0666124752819,108.630590876367,578.285549408707,191.394744485151,0,0,58.0760289147455,17.1107253800419,1,70.7031235785485,1.75,1.75,-79.6168449411673,8.71008969689812,2.63958031754966,18.2027613390669,0.356230796111765,0,3226.98554940871,
58.3208227787303,1.51903281384333,21,1.72812513110711,-1.35717500958366,1,11.65,8878.14862351466,87.113680645435,108.610878201958,564.262773834803,186.753636730195,0,0,60.1125545428465,15.4809671733892,1,66.2708288920106,1.75,1.75,-78.7101659632206,9.33240699545597,4.16875025285075,18.4199327028787,0.222954021624761,0,3212.9627738348,
57.5715465131578,1.53486752544662,21.25,1.68884659311111,-1.31324091898431,1,11.65,8764.0866859617,88.2029721490657,108.556150634777,549.857187738468,181.985830457176,0,0,58.3741466010261,15.4365975110812,1,66.1497217224099,1.75,1.75,-77.8171768037243,9.49743465962258,1.09137804416376,18.6392834830219,0.0930726043749015,0,3198.55718773847,
56.8371576665115,1.55090412719551,21.5,1.70838764270083,-1.26343026571323,1,11.65,8652.29105247562,89.2706204488578,108.468647298324,535.918584564819,177.372581179846,0,0,56.3272171649451,14.8731950221625,1,64.6090066442383,1.75,1.75,-76.8914800397986,9.82770385522137,2.15667320472494,18.8607246858992,-0.03342751326222,0,3184.61858456482,
56.121615669755,1.56713014032272,21.75,1.73122288512427,-1.14324964602866,1,11.65,8543.36446517982,90.3108693575327,108.351145664167,522.509806241598,172.934687644973,0,0,50.861396714573,14.3097925332437,1,63.0619785633871,1.75,1.75,-75.9412039765997,10.0849075418456,1.65994609199375,19.0842768307937,-0.156386449795778,0,3171.2098062416,
55.4664903167405,1.58353936193765,22,1.79707691182107,-1.06863355608924,1,11.65,8443.63507224648,91.2632850600461,108.215657692408,510.382162581035,168.920810310508,0,0,47.5279065573916,13.4654446604616,1,60.7285784347839,1.75,1.75,-74.9207134399962,10.4855544951911,2.5568337017044,19.3099341186857,-0.275672025706165,0,3159.08216258104,
54.8472085465233,1.60012119347682,22.25,1.82981277208651,-0.974953236808094,1,11.65,8349.3621293444,92.163591664761,108.063054624761,499.048980725033,165.169875417269,0,0,43.2303057364774,12.9308893209232,1,59.2399715494766,1.75,1.75,-73.8595236952353,10.9128240696436,2.6983487982652,19.5377857563262,-0.390973202062946,0,3147.74898072503,
54.2762720676624,1.6168578483121,22.5,1.86918696667428,-0.849449358025142,1,11.65,8262.4487650878,92.9936142934115,107.901245460373,488.713275445974,161.749074615689,0,0,37.3396022465123,12.3963339813848,1,57.7408384879096,1.75,1.75,-72.7542271099282,11.1459943271964,1.45892548495679,19.7678431012398,-0.502087577793022,0,3137.41327544597,
53.7741865897135,1.63375856456551,22.75,1.91744923837403,-0.874578067533584,1,11.65,8186.01655301405,93.7235419187159,107.74220565365,479.71336081664,158.7703794665,0,0,38.7286507541681,11.8617786418465,1,56.2295716846965,1.75,1.75,-71.579283074892,11.4646930180698,1.97471209887245,20.0001142949132,-0.608795541916722,0,3128.41336081664,
53.2521809434236,1.65082200635291,23,1.89999585313289,-0.842729750479947,1,11.65,8106.55190403854,94.482429316432,107.560241772285,470.445060422836,155.702856877534,0,0,37.346756480621,11.739460422746,1,55.8818733153324,1.75,1.75,-70.4000203976902,11.5998049981518,0.82919340917284,20.2346471580956,-0.710771537990607,0,3119.14506042284,
52.744341453097,1.66804538730201,23.25,1.90623604973203,-0.805234486493177,1,11.65,8029.24376164288,95.2207220763105,107.366961880552,461.515045164194,152.747296271837,0,0,35.6741893764331,11.478920845492,1,55.1387438846966,1.75,1.75,-69.1949324839825,11.749037368829,0.907346667847559,20.4713498358902,-0.807948696680023,0,3110.21504516419,
52.2545487822397,1.68542386971555,23.5,1.91444987147992,-0.759879616161007,1,11.65,7954.68287722126,96.118891414077,107.373268799699,452.983432977187,149.923594838785,0,0,33.5994921983552,11.218381268238,1,54.3919890995361,1.75,1.75,-67.9628354375856,11.9132354931067,0.989429741694712,20.7101659921821,-0.900173364259806,0,3101.68343297719,
51.7881814178982,1.70294958184553,23.75,1.92513987980191,-0.702915759624929,1,11.65,7883.68801506902,97.0884611470039,107.488399861172,444.933838416927,147.259426426406,0,0,30.9345769524218,10.957841690984,1,53.6413724668127,1.75,1.75,-66.7024615192261,12.096028058643,1.09222338919435,20.9510332591486,-0.987286147061796,0,3093.63383841693,
51.3531201086152,1.72060979030759,24,1.93903389545376,-0.627067246049572,1,11.65,7817.45885745219,97.9929461296612,107.578372521024,437.489652949673,144.795629817859,0,0,27.3160600668328,10.69730211373,1,52.8866447277173,1.75,1.75,-65.4124510310524,12.3181838969386,1.31731768821991,21.1938826800781,-1.06912164978126,0,3086.18965294967,
50.9620258409433,1.73838252826073,24.25,1.95728269466396,-0.514082541448907,1,11.65,7757.9227797914,98.8060243886668,107.644892495049,430.851374071308,142.598563522419,0,0,21.836548654083,10.436762536476,1,52.1275427158883,1.75,1.75,-64.0913431955604,12.6879884581551,2.17894638377194,21.4386380924428,-1.14550820222512,0,3079.55137407131,
50.639355757845,1.75617081706445,24.5,1.98205508934406,-0.0704697074142502,1,11.65,7708.80288028352,99.476849944256,107.689538477262,425.412707561247,140.798532053368,0,0,2.1073424255447E-06,10.176222959222,1,51.3637880865081,1.75,1.75,-62.7375658757905,12.7721774126699,0.495620843458037,21.6852154435993,-1.21626757459143,0,3074.11270756125,
50.5950858978657,1.77395910586816,24.75,2.03057958411401,0,1,11.65,7702.06370244425,99.5688862220891,107.694941873227,424.669225395873,140.552462305963,0,3.26649080172367,0,9.91568338196798,1,50.5950858978657,1.75,1.75,-61.3119892803028,12.9418704226739,0.998983693666041,21.9335220303406,-1.28121468158344,0,3073.36922539587,
50.5508160916504,1.79174739467188,25,1.97375986549369,-0.0704696218317201,1,11.65,7695.32453278944,99.6609223881479,107.700171057989,423.926394382312,140.306608069796,99.9999980164902,97.5468543410252,0,10.1832878423323,1,51.3845622164889,1.75,1.75,-59.9304389698245,12.8058729779511,-0.80061771345268,22.1835016220613,-1.33999573370008,0,3072.62639438231,
50.8051689206024,1.80955126154454,25.25,1.95842285017778,0.404529992032052,1,11.65,7734.04453210795,99.132127229455,107.667751818868,428.203205651728,141.722101161328,78.0070971569747,97.5088879099849,0,10.3665756846646,1,51.9222644098152,1.75,1.75,-58.5741528043962,12.628266635083,-1.04465467338478,22.4349518356238,-1.39275907676697,0,3076.90320565173,
51.1019227240364,1.82726599449635,25.5,1.94694476729511,0.474340466118433,1,11.65,7779.21920979512,98.515181173749,107.622659724301,433.220098392895,143.38253847519,74.6135810064854,97.4639184349352,0,10.549863526997,1,52.4576258807484,1.75,1.75,-57.2422138153684,12.4684439598122,-0.944783726769496,22.6877009398742,-1.43957826333153,0,3081.9200983929,
51.4283163621027,1.84487785628206,25.75,1.93822124884214,0.524765056759966,1,11.65,7828.90594414585,97.8366144113946,107.564024273414,438.771821148936,145.219988087118,72.0615614749234,97.4136035613068,0,10.7331513693293,1,52.990745855487,1.75,1.75,-55.9337535984744,12.3232431745024,-0.863360777288742,22.9415849946196,-1.48052828129466,0,3087.47182114894,
51.7766860636493,1.86237794307594,26,1.9315835172973,0.563674860060617,1,11.65,7881.93808324983,97.1123597908654,107.490993552958,444.736337585602,147.194059721003,69.9980541191193,97.3588936538996,0,10.9164392116616,1,53.5217196540205,1.75,1.75,-54.6479489743365,12.1897583636524,-0.798767278645391,23.1964474790238,-1.51568530107673,0,3093.4363375856,
52.1419017413315,1.8797602838247,26.25,1.9265816762951,0.594935172250437,1,11.65,7937.53467656955,96.3530826755573,107.402848621049,451.032512192437,149.277900016409,68.2516086432419,97.3003962939073,0,11.0997270539939,1,54.0506389265405,1.75,1.75,-53.3840189292133,12.0658024960315,-0.746771006881588,23.4521389396096,-1.54512644826037,0,3099.73251219244,
52.5203047558031,1.89702087405911,26.5,1.92289382381455,0.620765306225678,1,11.65,7995.13877133362,95.5663893137739,107.299014901237,457.602712173925,151.452434289242,66.724765037075,97.2385245103652,0,11.2830148963262,1,54.5775918723463,1.75,1.75,-52.1412218083811,11.9497728820246,-0.703950015637939,23.7085166567881,-1.56892959915648,0,3106.30271217393,
52.9091752143379,1.91415710364088,26.75,1.92028005015425,0.642566636235936,1,11.65,8054.33631968209,94.981088147036,107.431453537601,464.404156249222,153.703503250333,65.3565162309683,97.1802101822641,0,11.4663027386585,1,55.1026634428061,1.75,1.75,-50.9188527376431,11.8404760572441,-0.667914529958333,23.9654443288831,-1.58717319701455,0,3113.10415624922,
53.3064310770794,1.93116738581508,27,1.91855627553672,0.66128289496458,1,11.65,8114.81037376673,94.4035609305278,107.57994126317,471.404071188104,156.020259967694,64.1904015433852,97.1201973074231,0,11.6495905809909,1,55.6259355297821,1.75,1.75,-49.7162412511926,11.7444572202901,-0.591117124908581,24.2227917726767,-1.59993608684064,0,3120.1040711881,
53.710443703626,1.94805090215289,27.25,1.91757813440331,0.677579920693119,1,11.65,8176.31300650334,93.8162107878931,107.720893618469,478.576748900081,158.394195853455,63.1298793231985,97.0580757371441,0,11.8328784233232,1,56.1474871407761,1.75,1.75,-48.5327491064273,11.6354964792287,-0.675827350967969,24.4804346395472,-1.60729736700047,0,3127.27674890008,
54.1199178118041,1.96480741984182,27.5,1.91723045418234,0.691944351171959,1,11.65,8238.64703775799,93.2209207894112,107.853398949429,485.901647580572,160.818512201608,62.1462933478568,96.9939737816598,0,12.0161662656555,1,56.6673945619317,1.75,1.75,-47.3655188605904,11.5259099002945,-0.684860656816599,24.7382541463248,-1.60933625597526,0,3134.60164758057,
54.5338097165129,1.98143715684788,27.75,1.90983907742584,0.704741818810946,1,11.65,8301.65358788874,92.6192082356625,107.97674267018,493.362108797571,163.28769558312,61.2236004139417,96.9279908243684,0,12.2478791554749,1,57.3224240282213,1.75,1.75,-46.2201506849716,11.3999055173137,-0.793467035885226,24.9961371888253,-1.60612184227773,0,3142.06210879757,
54.9617769709119,1.99794068016082,28,1.90144998065604,0.734281119552087,1,11.65,8366.80282120747,91.9970330574687,108.093083624042,501.136050336465,165.860631317033,59.4511448737639,96.8584816178921,0,12.4957583109497,1,58.0205373596744,1.75,1.75,-45.0979916921036,11.2658856421259,-0.850395896967302,25.2539754008597,-1.59775091378589,0,3149.83605033646,
55.4044063302893,2.01431569657407,28.25,1.89461597288195,0.765397368862681,1,11.65,8434.18405916759,91.3535422349495,108.201434104969,509.24025417455,168.542873722073,57.5649232339766,96.7851914455001,0,12.7436374664246,1,58.7161104277979,1.75,1.75,-43.9981123264466,11.1345702295279,-0.839774294184611,25.5116665615473,-1.58432860177315,0,3157.94025417455,
55.8589898830838,2.03055989192985,28.5,1.88908845405506,0.792399160282735,1,11.65,8503.38507779565,90.6926725070516,108.300035052367,517.630991887934,171.319950033832,55.8483570946667,96.7084091086427,0,12.9915166218995,1,59.409304492036,1.75,1.75,-42.9196375881018,11.0091261112395,-0.808687476397439,25.7691145235054,-1.5659578751753,0,3166.33099188793,
56.3233991101591,2.04667189112431,28.75,1.88467096120846,0.816168633569076,1,11.65,8574.08185372677,90.0175182969094,108.3875031082,526.273894891981,174.180485307039,54.2612297970122,96.6283493202166,0,13.2393957773743,1,60.1002742827106,1.75,1.75,-41.861742860961,10.8900442896685,-0.773970942004469,26.0262288201796,-1.54273955122983,0,3174.97389489198,
56.7959301690354,2.0626510403628,29,1.88120538676633,0.837346478808263,1,11.65,8646.01501190334,89.3305566363231,108.462741190273,535.141396903878,177.115355949274,52.7744764077494,96.54517313019,0,13.4872749328492,1,60.7891684573238,1.75,1.75,-40.8236501310093,10.8667897568197,-0.15239916399816,26.2829243031015,-1.5147723125202,0,3183.84139690388,
57.2751995474474,2.07849724619694,29.25,1.87856262278427,0.856412269806682,1,11.65,8718.97394097031,88.6337988637335,108.52487495285,544.211026260601,180.117124530695,51.3664159982858,96.4590014088183,0,13.7351540883241,1,61.4761300196295,1.75,1.75,-39.8046245519061,10.5927264605191,-1.81114908996378,26.5391208064095,-1.48215272929538,0,3192.9110262606,
57.7600708975446,2.09421085360662,29.5,1.87663596950041,0.873733760324466,1,11.65,8792.78565528339,87.9288969920437,108.573206080776,553.464220017436,183.179647287095,50.0204525781054,96.3699240992437,0,13.9830332437989,1,62.1612967051867,1.75,1.75,-38.7785810947346,10.362208657501,-1.53623335835064,26.7947428362401,-1.44497528610486,0,3202.16422001744,
58.2496021138735,2.10979255193238,29.75,1.77755235553295,0.88959860062542,1,11.65,8867.30673861767,87.2172206462012,108.60717705212,562.88547392865,186.297792789624,48.7236043083715,96.2780067671567,0,15.0137616248466,1,64.993946920596,1.75,1.75,-37.8255871408316,9.89005223391683,-3.17321668166075,27.0497072564476,-1.40321836824584,0,3211.58547392865,
58.833595328683,2.12524330124807,30,1.69867522823015,1.07025372194717,1,11.65,8956.20772302035,86.3682162451557,108.628218887394,574.228697455027,190.052051167148,38.6802319736454,96.1656767457875,0,16.0275232496933,1,67.760356209237,1.75,1.75,-36.9345902631292,9.38538894759746,-3.42043060057864,27.3039852879763,-1.35721878028554,0,3222.92869745503,
59.4786765942392,2.14054068355102,30.25,1.63284984115625,1.19405903939813,1,11.65,9054.40810972582,85.4304025521184,108.626820797205,586.889998594263,194.242552726234,31.3823905053534,96.0381134365905,0,17.0412848745399,1,70.5147251379844,1.75,1.75,-36.0980287573839,8.95033067799652,-2.97823474324775,27.5575560027628,-1.30726304893624,0,3235.58999859426,
60.1670312068187,2.15567215673661,30.5,1.57704666918718,1.28812944034718,1,11.65,9159.19597561978,84.4296784328311,108.596802332765,600.552916693964,198.764558716679,25.4576912865473,95.8978274307605,0,18.0550464993866,1,73.263671047107,1.75,1.75,-35.312254628684,8.5503123694661,-2.76839001721157,27.8104051008404,-1.25360307025366,0,3249.25291669396,
60.8871326573083,2.17063051485979,30.75,1.54016010198152,1.3631330603592,1,11.65,9268.81664619417,83.3828010288456,108.533878241389,615.014223262431,203.550806753523,20.3765455238005,95.7463038855725,0,18.9326395727624,1,75.643675814079,1.75,1.75,-34.5627355870193,8.22394136717277,-2.28484243771101,28.0625249338582,-1.19647369769238,0,3263.71422326243,
61.6252070245411,2.18541196310215,31,1.50365464942294,1.41387699338879,1,11.65,9381.17332456891,82.3097947503669,108.435935226236,630.015011201597,208.515606544264,16.4635800062364,95.585747623191,0,19.8652791455247,1,78.1775744529921,1.75,1.75,-33.8491780987461,7.96622837620729,-1.82577788472112,28.3139039183095,-1.13604444120483,0,3278.7150112016,
62.3793081862834,2.20001637651437,31.25,1.47159133639364,1.46208958513653,1,11.65,9495.96975356502,81.2134888534541,108.300893885394,645.528205200412,213.649996993044,12.5613059163643,95.4159976053953,0,20.7979187182871,1,80.7202973998787,1.75,1.75,-33.1682906858011,7.62117193485775,-2.47419906713627,28.5645363983649,-1.0724828161138,0,3294.22820520041,
63.1457986313541,2.21444423771015,31.5,1.44325817981,1.5042959343233,1,11.65,9612.65219674075,80.0991715211258,108.127410890994,661.489622787453,218.932735674334,8.86724056093464,95.2373047610333,0,21.7305582910494,1,83.27582660203,1.75,1.75,-32.5078610006611,7.35105850528825,-1.9605270535412,28.8144192021115,-1.0059410827247,0,3310.18962278745,
63.9218728070217,2.22869696741674,31.75,1.37467552098533,1.54182000036823,1,11.65,9730.79356625795,78.9709214422365,107.914552849782,677.849212909461,224.347257227718,5.31715246260234,95.0497894488185,0,23.3789376707895,1,87.8356709335557,1.75,1.75,-31.8983901385581,6.99804836795338,-2.5936880792281,29.0635446784086,-0.93651619823982,0,3326.54921290946,
64.7211916065292,2.24277665501784,32,1.33077804852549,1.60751672626746,1,11.65,9852.47345281443,77.8088785256222,107.656183564632,694.907700315554,229.99309230302,0,94.8494246004458,0,24.7578753415789,1,91.7052262728433,1.75,1.75,-31.3236937027445,6.69986871256499,-2.21775520726048,29.3119398048061,-0.864438827497907,0,3343.60770031555,
65.4971796376663,2.25668245584845,32.25,1.29097716024392,1.58011068472576,1,11.65,9970.60170859439,76.6807536829236,107.367364213572,711.671072852046,235.541253426209,0,94.6475733855508,0,26.1368130123684,1,95.6377951681342,1.75,1.75,-30.7800210287899,6.38056635158708,-2.40455515349671,29.5596199973938,-0.789867460293996,0,3360.37107285205,
